web,plant,symmetry,n.poll,n.shared,n.shared.a,n.shared.z,mn.n.shared,mn.n.shared.a,mn.n.shared.z,md.n.shared,md.n.shared.a,md.n.shared.z
M_PL_005,Pachylophus caespitosus,actinomorphic,3,1,0,0,0.0105263157894737,0,0.05,0,0,0
M_PL_005,Polygonum bistorta,actinomorphic,3,2,2,0,0.0631578947368421,0.08,0,0,0,0
M_PL_005,Sieversia ciliata,actinomorphic,3,3,3,2,0.810526315789474,0.786666666666667,0.9,1,1,1
M_PL_005,Thalictrum fendleri,actinomorphic,3,2,2,1,0.326315789473684,0.36,0.2,0,0,0
M_PL_005,Arctostaphylus uva-ursi,actinomorphic,2,2,2,2,0.6,0.613333333333333,0.55,0,0,0.5
M_PL_005,Aster foliaceus,actinomorphic,2,2,2,1,0.536842105263158,0.56,0.45,0,0,0
M_PL_005,Caltha leptosepala,actinomorphic,2,1,1,0,0.0421052631578947,0.0533333333333333,0,0,0,0
M_PL_005,Cleome serrulata,actinomorphic,2,1,1,1,0.378947368421053,0.373333333333333,0.4,0,0,0
M_PL_005,Elephantella groenlandica,zygomorphic,2,2,2,2,0.273684210526316,0.236842105263158,0.421052631578947,0,0,0
M_PL_005,Erigeron uniflorus,actinomorphic,2,2,2,2,0.631578947368421,0.56,0.9,0,0,1
M_PL_005,Galium boreale,actinomorphic,2,1,1,0,0.0210526315789474,0.0133333333333333,0.05,0,0,0
M_PL_005,Gilia aggregata,actinomorphic,2,2,2,2,0.263157894736842,0.2,0.5,0,0,0
M_PL_005,Malvastrum coccineum,actinomorphic,2,2,2,0,0.0736842105263158,0.08,0.05,0,0,0
M_PL_005,Pedicularis parryi,zygomorphic,2,2,2,2,0.378947368421053,0.328947368421053,0.578947368421053,0,0,0
M_PL_005,Pedicularis racemosa,zygomorphic,2,2,2,2,0.705263157894737,0.684210526315789,0.789473684210526,1,0,1
M_PL_005,Physaria didymocarpa,actinomorphic,2,2,2,0,0.115789473684211,0.133333333333333,0.05,0,0,0
M_PL_005,Trifolium dasyphyllum,zygomorphic,2,2,2,2,0.378947368421053,0.328947368421053,0.578947368421053,0,0,0
M_PL_005,Valeriana edulis,actinomorphic,2,2,2,0,0.0736842105263158,0.0933333333333333,0,0,0,0
M_PL_005,Aquilegia brevistyla,actinomorphic,1,1,0,0,0.305263157894737,0.266666666666667,0.45,0,0,0
M_PL_005,Aragalus lamberti,actinomorphic,1,1,0,0,0.105263157894737,0.0533333333333333,0.3,0,0,0
M_PL_005,Clementsia rhodantha,actinomorphic,1,0,0,0,0,0,0,0,0,0
M_PL_005,Draba aurea,actinomorphic,1,1,0,0,0.0210526315789474,0.0266666666666667,0,0,0,0
M_PL_005,Erysimum asperum,actinomorphic,1,1,0,0,0.326315789473684,0.293333333333333,0.45,0,0,0
M_PL_005,Geum rivale,actinomorphic,1,0,0,0,0,0,0,0,0,0
M_PL_005,Lappula floribunda,actinomorphic,1,1,0,0,0.0631578947368421,0.08,0,0,0,0
M_PL_005,Lathyrus ornatus,zygomorphic,1,1,0,0,0.378947368421053,0.381578947368421,0.368421052631579,0,0,0
M_PL_005,Lithospermum canescens,actinomorphic,1,1,0,0,0.105263157894737,0.0533333333333333,0.3,0,0,0
M_PL_005,Oreochrysum parryi,actinomorphic,1,1,0,0,0.0210526315789474,0.0266666666666667,0,0,0,0
M_PL_005,Phacelia heterophylla,actinomorphic,1,1,0,0,0.0210526315789474,0.0266666666666667,0,0,0,0
M_PL_005,Prunus pennsylvanica,actinomorphic,1,1,0,0,0.0631578947368421,0.08,0,0,0,0
M_PL_005,Sambucus racemosa,actinomorphic,1,0,0,0,0,0,0,0,0,0
M_PL_005,Scutellaria resinosa,zygomorphic,1,1,0,0,0.115789473684211,0.0657894736842105,0.315789473684211,0,0,0
M_PL_005,Sieversia turbinata,actinomorphic,1,0,0,0,0,0,0,0,0,0
M_PL_005,Silene acaulis,actinomorphic,1,0,0,0,0,0,0,0,0,0
M_PL_005,Silene halli,actinomorphic,1,1,0,0,0.0210526315789474,0.0133333333333333,0.05,0,0,0
M_PL_006,Leucanthemum vulgare,actinomorphic,49,30,18,8,5.0625,4.375,5.75,3.5,1.5,4.5
M_PL_006,Lotus corniculatus,zygomorphic,24,20,7,10,4,4,4,3,3,4
M_PL_006,Lathyrus pratensis,zygomorphic,6,6,4,5,2.1875,1.66666666666667,2.85714285714286,1.5,1,3
M_PL_006,Vicia cracca,zygomorphic,9,9,5,9,3.125,2.55555555555556,3.85714285714286,3,3,4
M_PL_006,Hypochoeris radicata,actinomorphic,15,14,14,4,3.25,3.625,2.875,2,1,3
M_PL_006,Ranunculus acris,actinomorphic,12,9,9,3,2.25,2.75,1.75,1,1,1.5
M_PL_006,Trifolium dubium,zygomorphic,6,5,4,4,1.9375,1.55555555555556,2.42857142857143,1.5,1,2
M_PL_006,Prunella vulgaris,zygomorphic,4,4,3,4,1.6875,1.22222222222222,2.28571428571429,1.5,1,2
M_PL_006,Achillea millefolium,actinomorphic,6,6,6,3,1.6875,2.25,1.125,1,1.5,1
M_PL_006,Centaurea nigra,actinomorphic,3,3,2,3,1,0.875,1.125,1,1,0.5
M_PL_006,Trifolium repens,zygomorphic,1,1,0,0,0.5625,0.333333333333333,0.857142857142857,1,0,1
M_PL_006,Vicia sativa,zygomorphic,4,4,2,3,1.4375,0.888888888888889,2.14285714285714,1,0,2
M_PL_006,Lychnis flos-cuculi,actinomorphic,1,1,0,0,0.5625,0.25,0.875,1,0,1
M_PL_006,Plantago lanceolata,actinomorphic,2,1,1,0,0.125,0.25,0,0,0,0
M_PL_006,Trifolium pratense,zygomorphic,2,2,1,2,0.6875,0.444444444444444,1,1,0,1
M_PL_006,Cirsium arvense,actinomorphic,1,1,0,0,0.375,0.375,0.375,0,0,0
M_PL_006,Taraxacum officinale,actinomorphic,1,1,0,0,0.4375,0.5,0.375,0,0.5,0
M_PL_007,Centaurea nigra,actinomorphic,15,13,13,2,2.66666666666667,3.3,1.4,2,3.5,1
M_PL_007,Leucanthemum vulgare,actinomorphic,21,14,14,1,2.53333333333333,3.5,0.6,2,2.5,1
M_PL_007,Cirsium palustre,actinomorphic,4,4,4,2,1.26666666666667,1.3,1.2,1,1,1
M_PL_007,Ranunculus acris,actinomorphic,11,7,7,2,1.66666666666667,1.9,1.2,1,1.5,1
M_PL_007,Cirsium arvense,actinomorphic,5,4,4,1,1,1.3,0.4,1,1,0
M_PL_007,Filipendula ulmaria,actinomorphic,7,7,7,1,1.73333333333333,2.2,0.8,1,1.5,1
M_PL_007,Galium verum,actinomorphic,2,2,2,0,0.533333333333333,0.6,0.4,0,0.5,0
M_PL_007,Hypochoeris radicata,actinomorphic,4,3,3,1,1.06666666666667,1.3,0.6,1,1,1
M_PL_007,Primula veris,actinomorphic,4,2,2,1,0.733333333333333,0.9,0.4,1,1,0
M_PL_007,Lotus corniculatus,zygomorphic,2,2,2,2,1,1,1,1,1,1
M_PL_007,Lathyrus pratensis,zygomorphic,1,1,0,0,0.4,0.272727272727273,0.75,0,0,1
M_PL_007,Orchis morio,zygomorphic,3,3,3,1,0.933333333333333,1,0.75,1,1,1
M_PL_007,Taraxacum officinale,actinomorphic,3,2,2,0,0.4,0.5,0.2,0,0,0
M_PL_007,Trifolium repens,zygomorphic,1,1,0,0,0.4,0.272727272727273,0.75,0,0,1
M_PL_007,Cerastium fontanum,actinomorphic,1,0,0,0,0,0,0,0,0,0
M_PL_007,Trifolium dubium,zygomorphic,1,1,0,0,0.6,0.727272727272727,0.25,1,1,0
M_PL_008,Echium wildpretii,actinomorphic,18,15,14,3,4.5,5.6,3.4,4.5,6,3
M_PL_008,Pimpinella cumbrae,actinomorphic,14,11,10,2,3.6,4.6,2.6,4,5,3
M_PL_008,Pterocephalus lasiospermus,actinomorphic,14,14,13,1,4,5.6,2.4,3,6,3
M_PL_008,Mentha longifolia,zygomorphic,12,9,6,4,2.5,2.83333333333333,2,2.5,2.5,2.5
M_PL_008,Erysimum scoparium,actinomorphic,10,10,10,3,3.4,4.2,2.6,2.5,3,2
M_PL_008,Spartocytisus supranubius,zygomorphic,9,9,7,5,3.2,3.83333333333333,2.25,3,4,2.5
M_PL_008,Tolpis webbii,actinomorphic,8,8,7,2,2.9,3.6,2.2,2.5,4,2
M_PL_008,Argyranthemum teneriffae,actinomorphic,7,6,6,0,1.7,2.8,0.6,1.5,3,1
M_PL_008,Scrophularia glabrata,zygomorphic,7,6,4,3,1.9,2,1.75,2,2,2
M_PL_008,Nepeta teydea,zygomorphic,5,4,4,4,1.8,1.66666666666667,2,2,1.5,2
M_PL_008,Adenocarpus viscosus,zygomorphic,2,2,2,0,0.7,1.16666666666667,0,0.5,1,0
M_PL_009,Dryas octopetala,actinomorphic,28,19,19,1,3.08695652173913,3.42105263157895,1.5,3,3,1.5
M_PL_009,Diapensia lapponica,actinomorphic,25,14,14,0,1.91304347826087,2.21052631578947,0.5,1,2,0.5
M_PL_009,Saxifraga aizoides,actinomorphic,25,12,12,1,1.65217391304348,1.84210526315789,0.75,1,1,1
M_PL_009,Potentilla crantzii,actinomorphic,24,17,17,3,3.56521739130435,3.73684210526316,2.75,3,3,3
M_PL_009,Silene acaulis,actinomorphic,15,10,10,3,1.95652173913043,1.94736842105263,2,1,1,2
M_PL_009,Cerastium alpinum,actinomorphic,14,10,10,2,2.26086956521739,2.42105263157895,1.5,2,2,1.5
M_PL_009,Parnassia palustris,actinomorphic,13,7,7,0,1.1304347826087,1.31578947368421,0.25,0,0,0
M_PL_009,Polygonum viviparum,actinomorphic,13,12,12,2,2.43478260869565,2.52631578947368,2,2,2,2
M_PL_009,Salix lanata,actinomorphic,9,5,5,1,0.695652173913043,0.684210526315789,0.75,1,0,1
M_PL_009,Salix reticulata,actinomorphic,8,8,8,2,1.65217391304348,1.68421052631579,1.5,2,2,1.5
M_PL_009,Saxifraga oppositifolia,actinomorphic,8,5,5,0,1.26086956521739,1.31578947368421,1,1,1,1
M_PL_009,Trollius europaeus,actinomorphic,8,4,4,0,0.91304347826087,1.05263157894737,0.25,1,1,0
M_PL_009,Viola biflora,zygomorphic,8,6,6,3,1.52173913043478,1.6,1,1,1,0
M_PL_009,Pinguicula alpina,zygomorphic,6,5,5,3,1.73913043478261,1.85,1,1,1,0
M_PL_009,Rhodiola rosea,actinomorphic,6,6,6,0,0.652173913043478,0.736842105263158,0.25,0,1,0
M_PL_009,Rhododendron lapponicum,actinomorphic,5,5,5,0,0.869565217391304,0.947368421052632,0.5,1,1,0.5
M_PL_009,Taraxacum officinale,actinomorphic,5,2,2,1,0.391304347826087,0.368421052631579,0.5,0,0,0.5
M_PL_009,Antennaria alpina,actinomorphic,4,4,4,1,0.91304347826087,0.894736842105263,1,1,1,1
M_PL_009,Arabis alpina,actinomorphic,4,3,3,1,0.826086956521739,0.894736842105263,0.5,1,1,0.5
M_PL_009,Astragalus alpinus,zygomorphic,4,3,2,1,0.391304347826087,0.4,0.333333333333333,0,0,0
M_PL_009,Cassiope tetragona,actinomorphic,4,3,3,1,0.478260869565217,0.473684210526316,0.5,0,0,0.5
M_PL_009,Salix polaris,actinomorphic,3,3,3,1,0.565217391304348,0.526315789473684,0.75,0,0,0.5
M_PL_009,Cassiope hypnoides,actinomorphic,2,2,2,1,0.478260869565217,0.473684210526316,0.5,0,0,0.5
M_PL_009,Bartsia alpina,zygomorphic,1,1,0,0,0.0434782608695652,0,0.333333333333333,0,0,0
M_PL_010,Dryas octopetala,actinomorphic,32,32,32,2,9.66666666666667,10.0357142857143,4.5,9,10,4.5
M_PL_010,Saxifraga oppositifolia,actinomorphic,29,28,28,1,8.2,8.57142857142857,3,8.5,9,3
M_PL_010,Salix arctica,actinomorphic,28,27,27,2,8.73333333333333,9.03571428571429,4.5,8,8.5,4.5
M_PL_010,Potentilla rubricaulis,actinomorphic,26,26,26,2,8.3,8.57142857142857,4.5,7.5,8.5,4.5
M_PL_010,Saxifraga caespitosa,actinomorphic,25,23,23,1,6.23333333333333,6.57142857142857,1.5,7,7,1.5
M_PL_010,Polygonum viviparum,actinomorphic,23,23,23,0,6.56666666666667,7,0.5,7,7.5,0.5
M_PL_010,Silene acaulis,actinomorphic,23,22,22,1,6.63333333333333,6.89285714285714,3,6.5,7,3
M_PL_010,Cerastium arcticum,actinomorphic,20,20,20,2,7.86666666666667,8.10714285714286,4.5,7.5,8,4.5
M_PL_010,Papaver radicatum,actinomorphic,19,17,17,1,5.33333333333333,5.5,3,5,5,3
M_PL_010,Potentilla hyparctica,actinomorphic,17,17,17,2,6.8,6.96428571428571,4.5,6.5,7,4.5
M_PL_010,Cassiope tetragona,actinomorphic,16,16,16,2,4.7,4.85714285714286,2.5,4,4,2.5
M_PL_010,Saxifraga nivalis,actinomorphic,16,16,16,2,5.9,6.10714285714286,3,6,6,3
M_PL_010,Arnica angustifolia,actinomorphic,15,15,15,1,5.2,5.46428571428571,1.5,5,5,1.5
M_PL_010,Arenaria pseudofrigida,actinomorphic,14,14,14,1,5.26666666666667,5.46428571428571,2.5,4.5,5,2.5
M_PL_010,Melandrium triflorum,actinomorphic,14,14,14,1,5.56666666666667,5.78571428571429,2.5,5.5,6,2.5
M_PL_010,Saxifraga cernua,actinomorphic,13,13,13,0,5.53333333333333,5.82142857142857,1.5,5.5,6.5,1.5
M_PL_010,Ranunculus sulphureus,actinomorphic,12,11,11,1,4,4.10714285714286,2.5,4,4,2.5
M_PL_010,Cochlearia groenlandica,actinomorphic,11,11,11,0,4.33333333333333,4.57142857142857,1,4.5,5,1
M_PL_010,Stellaria longipes,actinomorphic,11,11,11,0,3.86666666666667,4.14285714285714,0,4,4,0
M_PL_010,Epilobium latifolium,actinomorphic,10,10,10,0,3.23333333333333,3.35714285714286,1.5,3,3,1.5
M_PL_010,Rhododendron lapponicum,actinomorphic,10,10,9,0,2.06666666666667,2.14285714285714,1,2,2,1
M_PL_010,Taraxacum phymatocarpum,actinomorphic,10,10,10,0,3.76666666666667,3.92857142857143,1.5,4,4,1.5
M_PL_010,Armeria scabra,actinomorphic,9,9,9,2,3,3,3,3,3,3
M_PL_010,Pedicularis hirsuta,zygomorphic,9,8,7,2,3.13333333333333,3.17241379310345,2,3,3,2
M_PL_010,Draba lactea,actinomorphic,8,7,7,0,2.23333333333333,2.35714285714286,0.5,2,2,0.5
M_PL_010,Vaccinium uliginosum,actinomorphic,8,8,8,1,2.26666666666667,2.32142857142857,1.5,2,2,1.5
M_PL_010,Saxifraga hirculus,actinomorphic,7,6,6,1,2.16666666666667,2.21428571428571,1.5,2,2,1.5
M_PL_010,Draba arctica,actinomorphic,6,6,6,0,2.53333333333333,2.64285714285714,1,2,2,1
M_PL_010,Erigeron compositus,actinomorphic,6,6,6,2,1.83333333333333,1.82142857142857,2,2,2,2
M_PL_010,Lesquerella arctica,actinomorphic,6,6,6,0,1.6,1.64285714285714,1,2,2,1
M_PL_010,Pedicularis flammea,zygomorphic,3,3,3,2,1.33333333333333,1.31034482758621,2,1,1,2
M_PL_011,Gastonia mauritiana,actinomorphic,8,5,5,0,2.30769230769231,2.25,3,2,2,3
M_PL_011,Pemphis acidula,actinomorphic,6,6,6,0,2.46153846153846,2.41666666666667,3,3,2.5,3
M_PL_011,Stachytapheta jamaicensis,actinomorphic,6,6,6,0,1.92307692307692,1.91666666666667,2,2,1.5,2
M_PL_011,Turnera angustifolia,actinomorphic,5,5,5,0,1.69230769230769,1.66666666666667,2,1,1,2
M_PL_011,Scaevola sericea,actinomorphic,4,4,4,0,1.84615384615385,1.83333333333333,2,2,2,2
M_PL_011,Thespesia populnea,actinomorphic,4,4,4,0,2.07692307692308,2,3,2,2,3
M_PL_011,Tourneortia argentea,actinomorphic,4,4,4,0,1.76923076923077,1.75,2,2,2,2
M_PL_011,Leucaena leucocephala,zygomorphic,3,3,3,0,1.92307692307692,1.92307692307692,NA,2,2,NA
M_PL_011,Morinda citrifolia,actinomorphic,3,3,3,0,1.84615384615385,1.83333333333333,2,2,2,2
M_PL_011,Dracaena concinna,actinomorphic,2,2,2,0,0.846153846153846,0.833333333333333,1,1,1,1
M_PL_011,Hibiscus tiliaceus,actinomorphic,2,2,2,0,1.53846153846154,1.5,2,2,2,2
M_PL_011,Passiflora suberosa,actinomorphic,2,2,2,0,1.53846153846154,1.5,2,2,2,2
M_PL_011,Suriana maritima,actinomorphic,2,2,2,0,0.461538461538462,0.5,0,0,0.5,0
M_PL_011,Ipomoea macrantha,actinomorphic,1,1,0,0,0.846153846153846,0.833333333333333,1,1,1,1
M_PL_012,Cedronella canariensis,zygomorphic,24,17,12,5,2.57142857142857,2.68,1.66666666666667,2,2,2
M_PL_012,Galactites tomentosa,actinomorphic,19,16,14,4,2.5,2.29166666666667,3.75,1,1,1.5
M_PL_012,Anacyclus radiatus,actinomorphic,15,12,12,2,1.67857142857143,1.58333333333333,2.25,1,1,1
M_PL_012,Andryala pinnatifida,actinomorphic,13,11,11,3,2.10714285714286,2.04166666666667,2.5,1,1,1.5
M_PL_012,Geranium canariense,actinomorphic,11,10,10,3,1.85714285714286,1.79166666666667,2.25,1,1,1.5
M_PL_012,Laurus azorica,actinomorphic,10,5,5,3,1.5,1.5,1.5,1,1,1.5
M_PL_012,Senecio steetzii,actinomorphic,9,7,6,3,1.71428571428571,1.66666666666667,2,1,1,1.5
M_PL_012,Sonchus cf. ortunoi,actinomorphic,7,2,2,1,0.571428571428571,0.583333333333333,0.5,1,1,0.5
M_PL_012,Echium plantagineum,actinomorphic,6,6,6,3,1.67857142857143,1.58333333333333,2.25,1,1,1.5
M_PL_012,Cistus monspeliensis,actinomorphic,3,3,2,1,0.607142857142857,0.583333333333333,0.75,1,1,0.5
M_PL_012,Raphanus raphanistrum,actinomorphic,3,2,2,1,0.428571428571429,0.375,0.75,0,0,0.5
M_PL_012,Adenocarpus foliosus,zygomorphic,2,2,2,2,0.678571428571429,0.68,0.666666666666667,0.5,1,0
M_PL_012,Ilex canarienis,actinomorphic,2,2,2,2,1,1,1,1,1,1
M_PL_012,Leontodon taraxacoides,actinomorphic,2,2,2,2,0.785714285714286,0.75,1,1,1,1
M_PL_012,Picconia excelsa,actinomorphic,2,2,1,1,0.571428571428571,0.541666666666667,0.75,1,1,0.5
M_PL_012,Ranunculus cortusaefolius,actinomorphic,2,2,2,1,0.571428571428571,0.583333333333333,0.5,1,1,0.5
M_PL_012,Sonchus tenerrimus,actinomorphic,2,2,2,1,0.607142857142857,0.583333333333333,0.75,0.5,0.5,0.5
M_PL_012,Viola riviniana,zygomorphic,2,2,2,2,0.785714285714286,0.8,0.666666666666667,1,1,0
M_PL_012,Ageretina adenophora,actinomorphic,1,1,0,0,0.178571428571429,0.208333333333333,0,0,0,0
M_PL_012,Aichryson laxum,actinomorphic,1,1,0,0,0.464285714285714,0.458333333333333,0.5,0,0,0.5
M_PL_012,Appolonias barbujana,actinomorphic,1,1,0,0,0.464285714285714,0.458333333333333,0.5,0,0,0.5
M_PL_012,Argyranthemum broussonetti,actinomorphic,1,1,0,0,0.107142857142857,0.125,0,0,0,0
M_PL_012,Carduus tenuiflorus,actinomorphic,1,1,0,0,0.464285714285714,0.458333333333333,0.5,0,0,0.5
M_PL_012,Erica arborea,actinomorphic,1,1,0,0,0.178571428571429,0.166666666666667,0.25,0,0,0
M_PL_012,Geranium robertianum,actinomorphic,1,1,0,0,0.25,0.208333333333333,0.5,0,0,0.5
M_PL_012,Hypericum grandifolium,actinomorphic,1,1,0,0,0.464285714285714,0.458333333333333,0.5,0,0,0.5
M_PL_012,Psoralia bituminosa,zygomorphic,1,1,0,0,0.0714285714285714,0.04,0.333333333333333,0,0,0
M_PL_012,Rhamnus glandulosa,actinomorphic,1,1,0,0,0.535714285714286,0.541666666666667,0.5,1,1,0.5
M_PL_012,Silene gallica,actinomorphic,1,1,0,0,0.25,0.208333333333333,0.5,0,0,0.5
M_PL_013,Xysmalobium gerrardii,actinomorphic,35,18,18,0,5.375,5.375,NA,5,5,NA
M_PL_013,Sisyranthus trichostomus,actinomorphic,12,8,8,0,3,3,NA,2,2,NA
M_PL_013,Pachycarpus natalensis,actinomorphic,13,8,8,0,3,3,NA,2.5,2.5,NA
M_PL_013,Asclepias woodii,actinomorphic,8,6,6,0,2.375,2.375,NA,2.5,2.5,NA
M_PL_013,Miraglossum verticillare,actinomorphic,8,7,7,0,3.375,3.375,NA,4,4,NA
M_PL_013,Xysmalobium involucratum,actinomorphic,15,13,13,0,4.125,4.125,NA,4,4,NA
M_PL_013,Aspidonepsis diploglossa,actinomorphic,7,5,5,0,1.125,1.125,NA,1,1,NA
M_PL_013,Miraglossum pilosum,actinomorphic,1,1,0,0,0.625,0.625,NA,1,1,NA
M_PL_013,Asclepias cucullata,actinomorphic,4,2,2,0,0.75,0.75,NA,1,1,NA
M_PL_014,Dryas sp1 M_PL_014,actinomorphic,40,32,32,1,2.35714285714286,2.46153846153846,1,1,1,1
M_PL_014,Salix sp1 M_PL_014,actinomorphic,27,22,22,1,2.14285714285714,2.23076923076923,1,1,1,1
M_PL_014,Saxifraga oppositifolia,actinomorphic,24,12,12,1,1.35714285714286,1.38461538461538,1,1,1,1
M_PL_014,Potentilla sp1 M_PL_014,actinomorphic,14,13,13,0,1.03571428571429,1.11538461538462,0,0,0,0
M_PL_014,Lychnis triflora,actinomorphic,8,7,7,0,0.785714285714286,0.846153846153846,0,1,1,0
M_PL_014,Papaver sp1 M_PL_014,actinomorphic,7,7,7,1,0.928571428571429,0.923076923076923,1,0.5,0,1
M_PL_014,Stellaria sp1 M_PL_014,actinomorphic,7,6,6,1,0.75,0.730769230769231,1,0.5,0,1
M_PL_014,Epilobium sp1 M_PL_014,actinomorphic,5,4,4,1,0.571428571428571,0.538461538461538,1,0,0,1
M_PL_014,Lesquerella arctica,actinomorphic,5,4,4,0,0.214285714285714,0.230769230769231,0,0,0,0
M_PL_014,Cassiope tetragona,actinomorphic,4,4,4,1,0.571428571428571,0.538461538461538,1,0,0,1
M_PL_014,Cerastium alpinum,actinomorphic,4,4,4,0,0.607142857142857,0.653846153846154,0,0,0,0
M_PL_014,Erysimum sp1 M_PL_014,actinomorphic,4,3,3,0,0.392857142857143,0.423076923076923,0,0,0,0
M_PL_014,Saxifraga tricuspidata,actinomorphic,4,4,4,0,0.321428571428571,0.346153846153846,0,0,0,0
M_PL_014,Taraxacum sp1 M_PL_014,actinomorphic,4,4,4,0,0.25,0.269230769230769,0,0,0,0
M_PL_014,Arnica sp1 M_PL_014,actinomorphic,3,3,3,0,0.321428571428571,0.346153846153846,0,0,0,0
M_PL_014,Draba bellii,actinomorphic,3,3,3,0,0.535714285714286,0.576923076923077,0,0,0,0
M_PL_014,Saxifraga hirculus,actinomorphic,3,2,2,0,0.107142857142857,0.115384615384615,0,0,0,0
M_PL_014,Braya sp1 M_PL_014,actinomorphic,2,2,2,0,0.142857142857143,0.153846153846154,0,0,0,0
M_PL_014,Cerastium arcticum,actinomorphic,1,0,0,0,0,0,0,0,0,0
M_PL_014,Draba cinerea,actinomorphic,1,1,0,0,0.285714285714286,0.307692307692308,0,0,0,0
M_PL_014,Draba oblongata,actinomorphic,1,1,0,0,0.285714285714286,0.307692307692308,0,0,0,0
M_PL_014,Erigeron sp1 M_PL_014,actinomorphic,1,1,0,0,0.0714285714285714,0.0769230769230769,0,0,0,0
M_PL_014,Pedicularis capitata,zygomorphic,1,1,0,0,0.321428571428571,0.296296296296296,1,0,0,1
M_PL_014,Pedicularis sp1 M_PL_014,zygomorphic,1,1,0,0,0.321428571428571,0.296296296296296,1,0,0,1
M_PL_014,Polygonum viviparum,actinomorphic,1,1,0,0,0.0357142857142857,0.0384615384615385,0,0,0,0
M_PL_014,Saxifraga cernua,actinomorphic,1,1,0,0,0.285714285714286,0.307692307692308,0,0,0,0
M_PL_014,Saxifraga flagellaris,actinomorphic,1,1,0,0,0.0714285714285714,0.0769230769230769,0,0,0,0
M_PL_014,Saxifraga sp1 M_PL_014,actinomorphic,1,1,0,0,0.107142857142857,0.115384615384615,0,0,0,0
M_PL_014,Silene sp1 M_PL_014,actinomorphic,1,1,0,0,0.321428571428571,0.269230769230769,1,0,0,1
M_PL_015,Thymus capitatus,zygomorphic,124,106,78,52,6.33076923076923,6.81730769230769,4.38461538461539,4,4,3
M_PL_015,Chrysanthemum coronarium,actinomorphic,69,60,59,16,5.45384615384615,5.98058252427184,3.44444444444444,4,5,3
M_PL_015,Chamomilla recutita,actinomorphic,63,51,51,6,4.11538461538461,4.70873786407767,1.85185185185185,3,4,2
M_PL_015,Hypochoeris achyrophorus,actinomorphic,63,60,60,15,6.15384615384615,6.94174757281553,3.14814814814815,5,6,3
M_PL_015,Thapsia garganica,actinomorphic,62,46,45,6,3.21538461538462,3.58252427184466,1.81481481481481,2,3,1
M_PL_015,Sisymbrium orientale,actinomorphic,58,55,55,20,5.71538461538462,6.1747572815534,3.96296296296296,5,5,3
M_PL_015,Calendula arvensis,actinomorphic,55,52,52,19,5.68461538461538,6.18446601941748,3.77777777777778,5,5,4
M_PL_015,Echium angustifolium,actinomorphic,55,46,43,24,4.27692307692308,4.03883495145631,5.18518518518519,3,3,3
M_PL_015,Asphodelus aestivus,actinomorphic,54,50,48,29,5.09230769230769,4.92233009708738,5.74074074074074,4,4,4
M_PL_015,Cardaria draba,actinomorphic,53,40,40,7,3.02307692307692,3.3495145631068,1.77777777777778,2,2,2
M_PL_015,Scandix australis,actinomorphic,51,47,47,8,4.73846153846154,5.4368932038835,2.07407407407407,4,4,2
M_PL_015,Euphorbia acanthothamnos,actinomorphic,50,37,37,3,3.02307692307692,3.47572815533981,1.2962962962963,2,3,1
M_PL_015,Hypericum triquetrifolium,actinomorphic,50,45,44,14,4.02307692307692,4.21359223300971,3.2962962962963,2,3,2
M_PL_015,Heliotropium hirsutissimum,actinomorphic,49,49,48,16,4.20769230769231,4.53398058252427,2.96296296296296,3,3,1
M_PL_015,Heliotropium dolosum,actinomorphic,48,47,47,16,4,4.29126213592233,2.88888888888889,2,3,1
M_PL_015,Thymelaea hirsuta,actinomorphic,48,42,42,4,3.61538461538462,4.18446601941748,1.44444444444444,2.5,3,1
M_PL_015,Cistus parviflorus,actinomorphic,47,45,45,15,4.58461538461538,4.86407766990291,3.51851851851852,3,4,2
M_PL_015,Centaurea orphanidea,actinomorphic,45,40,36,20,3.5,3.50485436893204,3.48148148148148,2,2,2
M_PL_015,Heliotropium europaeum,actinomorphic,43,43,43,12,3.86923076923077,4.23300970873786,2.48148148148148,2,3,1
M_PL_015,Reseda alba,actinomorphic,43,42,42,16,4.40769230769231,4.77669902912621,3,3,4,2
M_PL_015,Scabiosa atropurpurea,actinomorphic,42,41,41,18,4.12307692307692,4.39805825242718,3.07407407407407,3,3,2
M_PL_015,Echinops microcephalus,actinomorphic,41,38,34,14,2.48461538461538,2.43689320388349,2.66666666666667,1,1,1
M_PL_015,Tordylium apulum,actinomorphic,41,37,37,5,2.03846153846154,2.37864077669903,0.740740740740741,1,1,0
M_PL_015,Cistus salvifolius,actinomorphic,39,36,36,10,3.79230769230769,4.24271844660194,2.07407407407407,3,3,1
M_PL_015,Scorzonera cana,actinomorphic,39,37,37,12,4.14615384615385,4.52427184466019,2.7037037037037,3,3,2
